EAN NUEVO,DESCRIPCIÓN,Descuento ,Mes,Categoria
4895125916239,BSC 1623 REMOVEDOR PUNTOS NEGROS ENV x 1,15%,julio,Dermocosmetica
4895125911814,BSC 1181 PINZA DEPILAR LUJO DOBLE MATE ENV x 1,15%,julio,Dermocosmetica
4895125910725,BSC 1072 LIMA MEDIANA METAL ENV x 1,15%,julio,Dermocosmetica
4895125921844,BSC 2184 ESPONJA VEGETAL P/LIMPIEZA PROFUNDA C/SOGA ENV x 1,15%,julio,Dermocosmetica
TODAS,Coloración BIOCOLOR Tono sobre Tono Kit,20%,julio,Cuidado capilar
7791001001211,Champú Manzanilla x200ml,20%,julio,Cuidado capilar
7791001003604,Champú Manzanilla x400ml,20%,julio,Cuidado capilar
7791001004007,Balsam con Manzanilla x400ml,20%,julio,Cuidado capilar
7791001001235,Balsam con Manzanilla x200ml,20%,julio,Cuidado capilar
7791001011708,SPRAY MANZANILLA BIFASE x 150ml,20%,julio,Cuidado capilar
7791001001174,Champú Neutro Algas x200ml,20%,julio,Cuidado capilar
7791001001198,Balsam c/Extr. de Algas x200ml,20%,julio,Cuidado capilar
7791001003611,Champú Neutro Algas x400ml,20%,julio,Cuidado capilar
7791001003673,Balsam c/Extr. de Algas x400ml,20%,julio,Cuidado capilar
7791001001655,Champú Aceite de Jojoba x200ml,20%,julio,Cuidado capilar
7791001003628,Champú Aceite de Jojoba x400ml,20%,julio,Cuidado capilar
7791001001662,Balsam con Ac. de Jojoba x200ml,20%,julio,Cuidado capilar
7791001004014,Balsam con Ac. de Jojoba x400ml,20%,julio,Cuidado capilar
7791001011692,Máscara Aceite de Jojoba x 150ml,20%,julio,Cuidado capilar
7791001003208,Champú Aloe Vera x200ml,20%,julio,Cuidado capilar
7791001003680,Champú Aloe Vera x400ml,20%,julio,Cuidado capilar
7791001003215,Balsam Aloe Vera x200ml,20%,julio,Cuidado capilar
7791001003697,Balsam Aloe Vera x400ml,20%,julio,Cuidado capilar
7791001002089,Champú Semilla de Lino x200ml,20%,julio,Cuidado capilar
7791001003710,Champú Semilla de Lino x400ml,20%,julio,Cuidado capilar
7791001002102,Balsam Semilla de Lino x200ml,20%,julio,Cuidado capilar
7791001003727,Balsam Semilla de Lino x400ml,20%,julio,Cuidado capilar
7791001002126,Baño Crema Semilla de Lino x115,20%,julio,Cuidado capilar
4005808257584,Roll On Dry Comfort 48Hs 50 ml.,30%,julio,Higiene personal
4005900036704,Roll On Invisible B&W Clear 50 ml.,30%,julio,Higiene personal
4005808257553,Roll On Dry Impact For Men 48Hs 50 ml.,30%,julio,Higiene personal
4005900036759,Roll On Invisible B&W Power For Men 50 ml.,30%,julio,Higiene personal
4005900973825,NIVEA Aerosol Pearl & Beauty 150ml 150 ml.,30%,julio,Higiene personal
4005900973795,NIVEA Aerosol Protect & Care 150ml 150 ml.,30%,julio,Higiene personal
4005900929150,NIVEA for Men Aerosol Sensitive Max 150ml 150 ml.,30%,julio,Higiene personal
4005900929143,NIVEA for Men Aerosol Protect & Care Max 150ml 150 ml.,30%,julio,Higiene personal
4005800137679,Lata 60 ml.,30%,julio,Dermocosmetica
4005800137556,Lata 150 ml.,30%,julio,Dermocosmetica
4005808890590,Pote 100 ml.,30%,julio,Dermocosmetica
4005808515592,Pote 200 ml.,30%,julio,Dermocosmetica
4005900717238,NIVEA Hand Cuidado Anti-edad Q10 100 ml.,30%,julio,Dermocosmetica
42429142,NHAND CUIDADO INTENSIVO 100ML 100 ml.,30%,julio,Dermocosmetica
4005800137068,ATRIX Protección Intensiva 150 ml.,30%,julio,Dermocosmetica
4005900984616,Nutritiva Body Milk - Rápida Absorción 250 ml.,30%,julio,Dermocosmetica
4005900984623,Nutritiva Body Milk - Rápida Absorción 400 ml.,30%,julio,Dermocosmetica
4006000040417,SOFT MILK X 5EN1 250,30%,julio,Dermocosmetica
4006000040424,SOFT MILK X 5EN1 400,30%,julio,Dermocosmetica
4006000040356,HIDRATACION EXPRESS PIEL NOR 5EN1 250,30%,julio,Dermocosmetica
4006000040363,HIDRATACION EXPRESS PIEL NOR 5EN1 400,30%,julio,Dermocosmetica
4005900399953,Cereza 400 ml.,30%,julio,Dermocosmetica
4005900399946,Vainilla 400 ml.,30%,julio,Dermocosmetica
4006000011158,Q10 Pus Collagen 6en1 400 ml.,30%,julio,Dermocosmetica
4005900143952,Piernas Relajadas Anticelulitis 400 ml.,30%,julio,Dermocosmetica
4005900713629,Cellular Expert Lift Día 50ml,30%,julio,Dermocosmetica
4005900713636,Cellular Expert Lift Noche 50ml,30%,julio,Dermocosmetica
4005900786470,SERUM ANTI MANCHAS LUMINOUS 630 30 ml.,30%,julio,Dermocosmetica
4006000017396,SERUM ANTI MANCHAS DE ACNE LUMINOUS 630 30 ml.,30%,julio,Dermocosmetica
4006000017402,SERUM ANTI MANCHAS DE EDAD LUMINOUS 630 30 ml.,30%,julio,Dermocosmetica
4005900786487,NFC LUMINOUS 630 FLUID SPF 50 40 ml.,30%,julio,Dermocosmetica
4005900887818,NFC LUMINOUS 630 NIGHT 50 ml.,30%,julio,Dermocosmetica
7501054541172,Agua Micelar Piel Normal 400 ml.,30%,julio,Dermocosmetica
4005900940933,Agua Micelar Vitamina C 400 ml.,30%,julio,Dermocosmetica
4005900359261,Agua Micelar Piel Normal 200 ml.,30%,julio,Dermocosmetica
4005900499257,Agua Micelar Expert Bifásica 400 ml.,30%,julio,Dermocosmetica
42277132,Desmaquillador de Ojos Bifásico 125 ml.,30%,julio,Dermocosmetica
8412300001175,Leche Limpiadora Refrescante 200 ml.,30%,julio,Dermocosmetica
4005900954541,Q10 Firming Bronze 400 ml.,30%,julio,Dermocosmetica
4005900773821,Rose Care Agua Micelar Bifásica 400 ml.,30%,julio,Dermocosmetica
4005900773838,Rose Care Gel Micelar Limpiador 150 ml.,30%,julio,Dermocosmetica
4005900773845,Rose Care Leche y Tónico Micelar 2 en 1 200 ml.,30%,julio,Dermocosmetica
4005900806154,Rose Care Crema Hidratante en Gel 50 ml.,30%,julio,Dermocosmetica
4005900806161,Rose Care Mist Facial 150 ml.,30%,julio,Dermocosmetica
7319470066793,Control Antibrillo Facial FPS 50 - Crema,30%,julio,Dermocosmetica
4006000005515,PROTECTOR LABIAL SUN PROTECT FPS 30,15%,julio,Dermocosmetica
4006000005478,PROTECTOR LABIAL ESSENTIAL CARE,15%,julio,Dermocosmetica
7798034741947,"BUCAL PERIODENT TRATAMIENTO Enjuague Bucal con Clorhexidina 0,12% y Xilitol 10%. 200 ml.",30% DTO,julio,Cuidado oral
7798034741909,BUCAL PERIODENT MANTENIMIENTO 200 ml.,30% DTO,julio,Cuidado oral
7798034740346,BUCAL BOX CROMA para Ortodoncia - Colores Surtidos. 1 u.,20% DTO,julio,Cuidado oral
7798158485611,BUCAL TAC Minamint Desodorante Bucal. SPRAY. Sabor Cinnamint. 9 ml,20% DTO,julio,Cuidado oral
7798158485628,BUCAL TAC Minamint Desodorante Bucal. SPRAY. Sabor Mint and Ginger. 9 ml,20% DTO,julio,Cuidado oral
7798034741787,BUCALTAC CEP EVOLUTION 4.1 SUAVE ENV x 1,50%,julio,Cuidado oral
7798034749875,BUCALTAC CEP EVOLUTION 3.1 SUAVE ENV x 1,50%,julio,Cuidado oral
7798034743262,BUCALTAC CEP EVOLUT 2.1 3HIL JOVENES ENV x 1,50%,julio,Cuidado oral
7792640000313,Enjuague Tratante Ortiga,40%,julio,Cuidado capilar
7792640000320,Shampoo Tratante Ortiga,40%,julio,Cuidado capilar
7792640004311,Shampoo Reparación Absoluta “Plex”,40%,julio,Cuidado capilar
7792640004328,"Acondicionador Reparación Absoluta “Plex""",40%,julio,Cuidado capilar
7792640004335,Mascarilla Capilar Reparación Absoluta “Plex”,40%,julio,Cuidado capilar
7792640001976,Oleo Capilar Natural Oil,40%,julio,Cuidado capilar
7792640003352,"Shampoo Tratante con Ortiga, Jarilla y Cafeína",40%,julio,Cuidado capilar
7792640003369,"Loción Capilar Anti Caída con Ortiga, Jarilla y Cafeína",40%,julio,Cuidado capilar
7792640003383,Shampoo Anti Caspa,40%,julio,Cuidado capilar
7792640003468,Shampoo Hipoalergénico Dermo Calm,40%,julio,Cuidado capilar
7792640003475,Acondicionador Hipoalergénico Dermo Calm,40%,julio,Cuidado capilar
TODAS,Coloración en Crema ,40%,julio,Cuidado capilar
1234567891118,Esponja Facial Konjac Original Arcilla Verde Francés,20%,julio,Dermocosmetica
1234567891026,Esponja Facial Konjac Original Cenizas de bambú (Negra),20%,julio,Dermocosmetica
8809373570156,10802518 | BAG.CAP. REPARACION INTENSIVA SHA X350ML,25%,julio,Cuidado capilar
8809373570040,10802517 | BAG.CAP. REPARACION INTENSIVA ACO X350ML,25%,julio,Cuidado capilar
8809373570187,10802516 | BAG.CAP. PELO LARGO Y S/FRIZZ SHA X350ML,25%,julio,Cuidado capilar
8809192705586,10802515 | BAG.CAP.PELO LARGO Y S/FRIZZ ACO X 350ML,20%,julio,Cuidado capilar
8809192700024,Mascarilla Coony Intensive FOOT,25%,julio,Dermocosmetica
8809192702684,Coony Foot Peeling,25%,julio,Dermocosmetica
8809192705593,Coony Hair Curling Essence,30%,julio,Dermocosmetica
8809192705050,Coony Natural Sleeping Mask,25%,julio,Dermocosmetica
7509546688961,Pasta Dental Luminous Blanqueadora 90g,50%,julio,Cuidado oral
7509546069609,Crema Dental Colgate Luminous Instant 70grs,50%,julio,Cuidado oral
7509546688350,Pasta Dental Colgate Total 12 Advanced Whitening 70g,50%,julio,Cuidado oral
7509546688497,Pasta Dental Colgate Total 12 Encías Sanas 90g,50%,julio,Cuidado oral
7509546688466,Pasta Dental Colgate Total 12 Control Sarro 90g,50%,julio,Cuidado oral
7891024100431,Crema Dental Colgate Sensitive Pro Alivio Repara Esmalte 110grs,50%,julio,Cuidado oral
7509546690285,Crema Dental Colgate Sensitive Pro Alivio Inmediato Xtreme 110g,50%,julio,Cuidado oral
7891024064290,Cepillo Dental Colgate Slim Soft Advanced Single,50%,julio,Cuidado oral
7509546686677,Enjuague Bucal Colgate Luminous 500x350ml,50%,julio,Cuidado oral
7509546686592,Enjuague Bucal Colgate Total 12 CM 250ml,50%,julio,Cuidado oral
7509546686622,Enjuague Colgate Total 12 Carbón Activado 250ml,50%,julio,Cuidado oral
7891024030813,Enjuague Bucal Colgate Pro Alivio x 250 ml,50%,julio,Cuidado oral
7509546688398,Pasta Dental Colgate Total 12 Original 90g,25%,julio,Cuidado oral
7509546686912,Cepillo Dental Colgate Sensitive Pro Alivio Single,20%,julio,Cuidado oral
7891024039625,Enjuague Bucal Colgate Plax Ice Infinity 180ml,15%,julio,Cuidado oral
7793100130243,Crema Dental Colgate PerioGard 90g,15%,julio,Cuidado oral
7891024019610,Cepillo Dental Colgate Periogard Extra Soft,15%,julio,Cuidado oral
7891024179925,Enjuague Bucal Colgate Periogard Sin Alcohol 250ml (Terapeutico),15%,julio,Cuidado oral
7793100112287,Crema Dental Colgate Orthogard x90grs,15%,julio,Cuidado oral
7891024068007,Cepillo Dental Colgate Orthogard,15%,julio,Cuidado oral
7891024036570,Enjuague Bucal Colgate Orthogard x250ml,15%,julio,Cuidado oral
8718951193581,Crema Dental Elmex Anticavity x90grs,15%,julio,Cuidado oral
8718951213524,Crema Dental Elmex Sensitive x110grs,15%,julio,Cuidado oral
8718951456440,Crema Dental Elmex Sensitive Professional Whitening 110g,15%,julio,Cuidado oral
7891024020180,Cepillo Dental Elmex Anticavity,15%,julio,Cuidado oral
7891024020173,Cepillo Dental Elmex Sensitive,15%,julio,Cuidado oral
7891024020197,Cepillo Dental Elmex Ultrasoft,15%,julio,Cuidado oral
7891024020210,Cepillo Dental Elmex Ultrasoft 2Pack,15%,julio,Cuidado oral
8718951193611,Enjuague Bucal Elmex Anticavity 400ml,15%,julio,Cuidado oral
8718951193642,Enjuague Bucal Elmex Sensitive 400ml,15%,julio,Cuidado oral
7509546668499,Jabón Protex Regeneración 80grs,8%,julio,Higiene personal
7509546692593,Jabón PROTEX Carbón Detox 125g,8%,julio,Higiene personal
7891024176719,Jabón PROTEX Crema 125g,8%,julio,Higiene personal
7509546688152,Jabón Protex Avena + Prebióticos 3x90g,8%,julio,Higiene personal
7509546688145,Jabón Protex Aloe 3x90g,8%,julio,Higiene personal
7509546691947,Jabón PROTEX Carbón Detox 3x90g,8%,julio,Higiene personal
7891024024249,Jabón PROTEX Limpieza Profunda 3x90g,8%,julio,Higiene personal
7509546668543,Shower Gel Protex Pro Hidratación x230ml,8%,julio,Higiene personal
7891024115862,Shower Gel Protex Men x250ml,8%,julio,Higiene personal
7891024027257,Jabón Líquido p/Manos Protex Vitamina E Refill 200ml,8%,julio,Higiene personal
7891024027226,Jabón Liq. PROTEX Refil Balance 200ml,8%,julio,Higiene personal
7509546053776,Jabón Líquido p/Manos Palmolive Naturals Coconut 221ml,8%,julio,Higiene personal
7509546689449,Jabón Líquido p/Manos Mandarina y Romero 221ml,8%,julio,Higiene personal
7509546070988,Jabón Líquido p/Manos Palmolive Aromaterapia Feel Relaxed Doypack x200ml,8%,julio,Higiene personal
7891024039618,Jabón Líquido p/Manos Palmolive Naturals Camellia Refill 500ml,8%,julio,Higiene personal
7793008001928,POLVO DECOL ISSUE ACTIVE X 20 GR ,20%,julio,Cuidado capilar
7793008001935,POLVO DECOL ISSUE ACTIVE X 70 GR ,20%,julio,Cuidado capilar
7793008017851,PROTECTOR TERMICO ROBY 190 ml,20%,julio,Cuidado capilar
7793008017868,MOUSSE CAPILAR ROBY 190 ml,20%,julio,Cuidado capilar
TODAS,ISSUE KIT SIN AMONIACO,25%,julio,Cuidado capilar
TODAS,ISSUE KIT ULTRA BRILLO,25%,julio,Cuidado capilar
7796285288983,ADERMICINA FACIAL -ANTI-ARRUGA CR 90 G,25%,julio,Dermocosmetica
7796285289003,ADERMICINA FACIAL -HUMECTANTE CR 90 G,25%,julio,Dermocosmetica
7796285288990,ADERMICINA FACIAL -UNIFICADORA CR 90 G,25%,julio,Dermocosmetica
7796285288938,CALADRYL CORP DESHIDRATADA EMUL 400ML,20%,julio,Dermocosmetica
7796285288907,CALADRYL CORP DIABETES EMUL 400ML,20%,julio,Dermocosmetica
7796285279493,CALADRYL CORP SENSIBLE EMUL 400ML,20%,julio,Dermocosmetica
7796285290733,CVP CANNABIDIOL CREMA X 400 GR,50%,julio,Dermocosmetica
7796285289348,EVAGINA-JAB ESPUMA X 240 ML,30%,julio,Proteccion femenina
7796285290740,EVAGINA-TOALLITAS HUMEDAS X 20,30%,julio,Proteccion femenina
7796285289331,EVAGINA-GEL POMO X 50 ML,30%,julio,Proteccion femenina
7796285289324,EVAGINA-JABON LIQUIDO X 200 ML,30%,julio,Proteccion femenina
7796285290856,EVAGINA-DEO INTIMO,30%,julio,Proteccion femenina
7796285290863,EVAGINA SERUM-INTIMO X30 ML(LANZAMIENTO),30%,julio,Proteccion femenina
7792981004223,VITAMINA D,20%,julio,Suplementos y nutricion
7792981004155,VITAMINA C 500 MG,20%,julio,Suplementos y nutricion
7792981004209,VITAMINA C 1G (SOBRES),20%,julio,Suplementos y nutricion
7792981004186,TRIPLE ESCUDO,20%,julio,Suplementos y nutricion
7792981006036,ENACCION COLAGENO + MULTIVITAMINICO X 30 COMP DE REGALO,,julio,Suplementos y nutricion
7792981006203,ENACCION MOVE + MULTIVITAMINICO X 30 COMP DE REGALO,,julio,Suplementos y nutricion
7792981006210,ENACCION COLAGENO Complex,25%,julio,Suplementos y nutricion
7792981063091,TRUE MADE PURE COLLAGEN NEUTRO - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981063084,TRUE MADE PURE COLLAGEN LEMONADE - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981063114,TRUE MADE PURE COLLAGEN BLUEBERRY - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981070426,TRUE MADE WHEY COLLAGEN CHOCOLATE - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981070433,TRUE MADE WHEY COLLAGEN VAINILLA - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981070389,CITRATO DE MAGNESIO - LANZAMIENTO,20%,julio,Suplementos y nutricion
7792981070204,ENARGY GEL FRUTILLA,15%,julio,Suplementos y nutricion
7792981070235,ENARGY GEL LIMON,15%,julio,Suplementos y nutricion
7792981070259,ENARGY GEL + CON CAFEINA VAINILLA BEAN,15%,julio,Suplementos y nutricion
7792981070266,ENARGY GEL + CON CAFEINA CITRUS,15%,julio,Suplementos y nutricion
7792981070273,ENARGY GEL + CON CAFEINA UVA,15%,julio,Suplementos y nutricion
7792981001031,PROTEIN BAR FRUTILLAS A LA CREMA,15%,julio,Suplementos y nutricion
7792981001048,PROTEIN BAR LEMON PIE,15%,julio,Suplementos y nutricion
7792981001161,PrOTEIN BAR BANANA SPLIT + CRUNCHY,15%,julio,Suplementos y nutricion
7792981001185,PROTEIN BAR CHOCOLATE BROWNIE,15%,julio,Suplementos y nutricion
7792981001208,PROTEIN BAR COCO + DULCE DE LECHE,15%,julio,Suplementos y nutricion
7798140257448,On the Go,25%,julio,Suplementos y nutricion
7798420160017,Lomecan V Therapy Jabon Liquido,25%,julio,Dermocosmetica
7798140256427,Lomecan V Therapy Espuma,25%,julio,Dermocosmetica
7798140257523,CICATRICURE PORCELANA CREMA GEL 50 GR,50%,julio,Dermocosmetica
7798140257516,CICATRICURE PORCELANA FACIAL PEEL X 30 ML,50%,julio,Dermocosmetica
7798140256397,CICATRICURE PROT SOLAR FPS50 50GR,50%,julio,Dermocosmetica
650240068676,CICATRICURE ANTIARRUGAS SERUM 30ML,50%,julio,Dermocosmetica
7798140252351,Anti-Manchas,50%,julio,Dermocosmetica
7798140255024,Crema Antiedad Tricure,50%,julio,Dermocosmetica
7798140256274,Eye Cream For Face,50%,julio,Dermocosmetica
7798140253297,Crema Acqua Defense Gel Facial,50%,julio,Dermocosmetica
7898636190706,Serum Aclarante Vit. C,50%,julio,Dermocosmetica
7798140259381,Gold Lift Día,50%,julio,Dermocosmetica
7798140259398,Gold Lift Noche,50%,julio,Dermocosmetica
7798140256120,Gold Lift Serum,50%,julio,Dermocosmetica
7798140254034,Maquillaje Gold Lift,50%,julio,Dermocosmetica
7798140254027,Maquillaje Gold Lift,50%,julio,Dermocosmetica
7798140250371,Beauty Care CICATRICURE 50 GR,50%,julio,Dermocosmetica
7798140259114,Gel NF,50%,julio,Dermocosmetica
7798140259107,Gel NF,50%,julio,Dermocosmetica
7798420160307,CICA FACIAL ANTIEDAD BIOPEP PROMO 40%,25%,julio,Dermocosmetica
7798140257608,Adapaleno Gel,20%,julio,Dermocosmetica
650240070037,ASEPXIA JBN ESPONJA 80G/20,20%,julio,Dermocosmetica
650240004643,ASEPXIA JABON EXFOLIANTE HYDRO FORCE,20%,julio,Dermocosmetica
650240035401,Jabones,20%,julio,Higiene personal
650240004292,Jabones,20%,julio,Higiene personal
7798140259435,Carbón Gel Exfoliante,50%,julio,Higiene personal
650240036965,Jabones,20%,julio,Higiene personal
650240007828,Jabones,20%,julio,Higiene personal
650240063435,TEATRICAL ACLARADORA FACIAL 75 ML/12,35%,julio,Dermocosmetica
7798140257820,SERUM ACLARANTE,35%,julio,Dermocosmetica
7798140257813,SERUM ANTIARRUGAS,35%,julio,Dermocosmetica
7798140258285,Diabettx Plus Urea 10%,30%,julio,Dermocosmetica
7798140251910,Crema NF con mph GOICOECHEA 400 ML,30%,julio,Dermocosmetica
7798140254430,Diabettx Desodorante Roll On,30%,julio,Higiene personal
7798140259763,Diabettx Crema para manos y codos,30%,julio,Dermocosmetica
7798140253181,Talco Liquido,30%,julio,Higiene personal
7798140259992,Plus Urea 5% Calendula 1%,30%,julio,Dermocosmetica
7798140256168,Triatop By Medicasp Reparacion Shampoo,20%,julio,Cuidado capilar
7798140256151,Triatop By Medicasp Clinical Shampoo,20%,julio,Cuidado capilar
7798140256137,TRIATOP BY MEDICASP REPARAC SHAMPOO 400 ML,20%,julio,Cuidado capilar
7798140256144,TRIATOP BY MEDICASP CLINICAL SH AMPOO  400 ML,20%,julio,Cuidado capilar
7798140256977,LUBRICADOS MULTI-O,30%,julio,Higiene personal
7798140256991,TEXTURADO,30%,julio,Higiene personal
7798140257011,NATURALES,30%,julio,Higiene personal
7798140257028,ULTRA SENS,30%,julio,Higiene personal
7798140257851,Shampoo Anticanas,25%,julio,Cuidado capilar
7798140257868,Acondicionador Anticanas,25%,julio,Cuidado capilar
7798140257080,Monoestuche Restage Herbolaria (Sha + Aco),25%,julio,Cuidado capilar
7798140256779,Acondicionador Herbolaria Milenaria v2,50%,julio,Cuidado capilar
7798140256762,Shampoo Herbolaria Milenaria v2,50%,julio,Cuidado capilar
7798140256731,Acondicionador Engrosador v2,50%,julio,Cuidado capilar
7798140256724,Shampoo Engrosador v2,50%,julio,Cuidado capilar
7798140256649,Shampoo Aclarante v2,50%,julio,Cuidado capilar
7798140256656,Acondicionador Aclarante v2,50%,julio,Cuidado capilar
7798140252030,Spray Engrosador,15%,julio,Cuidado capilar
7798140256465,Acondicionador Crecimiento Saludable v2,15%,julio,Cuidado capilar
7798140256496,Shampoo Crecimiento Saludable v2,15%,julio,Cuidado capilar
7798140256502,Crema Para Peinar Crecimiento Saludable,15%,julio,Cuidado capilar
7798140256687,Shampoo Aloe Vera v2,15%,julio,Cuidado capilar
7798140256885,Shampoo Celulas Madre v2,15%,julio,Cuidado capilar
7798140256786,Shampoo Herbolaria Milenaria v2,15%,julio,Cuidado capilar
7798140256663,Shampoo Aclarante v2,15%,julio,Cuidado capilar
7798140256748,Shampoo Engrosador v2,15%,julio,Cuidado capilar
7798140256700,Shampoo Aloe Vera v2,15%,julio,Cuidado capilar
7798140256489,Shampoo Crecimiento Saludable v2,15%,julio,Cuidado capilar
7798140256816,Acondicionador Ultrahidratante v2,15%,julio,Cuidado capilar
7798140256694,Acondicionador Aloe Vera v2,15%,julio,Cuidado capilar
7798140256892,Acondicionador Celulas Madre v2,15%,julio,Cuidado capilar
7798140256793,Acondicionador Herbolaria Milenaria v2,15%,julio,Cuidado capilar
7798140256670,Acondicionador Aclarante v2,15%,julio,Cuidado capilar
7798140256755,Acondicionador Engrosador v2,15%,julio,Cuidado capilar
7798140256830,Acondicionador Ultrahidratante v2,15%,julio,Cuidado capilar
7798140256717,Acondicionador Aloe Vera v2,15%,julio,Cuidado capilar
7798140256472,Acondicionador Crecimiento Saludable v2,15%,julio,Cuidado capilar
7798140256915,Acondicionador Celulas Madre v2,15%,julio,Cuidado capilar
7798140256908,Shampoo Celulas Madre v2,15%,julio,Cuidado capilar
7798140253242,Crema para peinar reparadora Aloe Vera,15%,julio,Cuidado capilar
7794640173028,COREGA TABS 3 MINUTOS X 30,25%,julio,Cuidado oral
7794640173042,COREGA TABS BLANQUEADORAS X 30,25%,julio,Cuidado oral
7794640173219,COREGA TABS PRO ORTODONCIA X 30,25%,julio,Cuidado oral
7794640173158,HINDS ANTI-AGE PLUS 250ML,25%,julio,Dermocosmetica
7794640173165,HINDS ANTI-AGE LIFT 90ML MANOS,25%,julio,Dermocosmetica
7794640173134,HINDS HIDRATACION EXTREMA 90 ML MANOS,25%,julio,Dermocosmetica
7794640173189,HINDS BIO HIDRATACION 250ML,25%,julio,Dermocosmetica
7794640173097,HINDS ROSA PLUS 90ML MANOS,25%,julio,Dermocosmetica
7794640173073,HINDS ROSA PLUS 250 ML,25%,julio,Dermocosmetica
7794640171772,PARODONTAX CEPILLO,25%,julio,Cuidado oral
7896015591823,SENSODYNE CEPILLO SENSIBILIDAD Y ENCIAS SOFT,35%,julio,Cuidado oral
5054563054975,PARODONTAX COMPLETE 126G,25%,julio,Cuidado oral
7896009499128,SENSODYNE EXTRA FRESH BLANQUEADOR X 140G,35%,julio,Cuidado oral
7896015591106,SENSODYNE LIMPIEZA PROFUNDA X 90G,35%,julio,Cuidado oral
7896009498978,SENSODYNE PROTECCIÓN COMPLETA X140G,35%,julio,Cuidado oral
7896009498589,SENSODYNE SENSIBILIDAD & ESMALTE BLANQUEADOR,35%,julio,Cuidado oral
7506309864839,GILLETTE COOL WAVE ANT DEO ENV x 93,30%,julio,Higiene personal
37000096153,SECRET CLINICAL LIGHT FRESH BAR x 45,30%,julio,Higiene personal
37000883425,SECRET CLINICAL COMPLETE CLEAN BAR x 45,30%,julio,Higiene personal
37000809050,SECRET FRESH BOHO BERRY DEO GEL x 73,30%,julio,Higiene personal
37000808312,SECRET OUTLAST DEO GEL x 73,30%,julio,Higiene personal
4015400763697,PAMPERS TH FRESH CLEAN ENV x 48,30%,julio,Bebes
7500435151511,PAMPERS TH SIN PERFUME ENV x 48,30%,julio,Bebes
7506339398427,OB KIDS STAGES FROZEN PASTA DENTAL 75ML (100G),30%,julio,Cuidado oral
7500435130547,ORAL B CR GENGIVA DETOX DEEP CLEAN ENV x 75,30%,julio,Cuidado oral
7500435142700,ORAL B CR 3D WHITE CARBON ENV x 102,30%,julio,Cuidado oral
7500435170987,ORAL B CEP INDICAT EXTRA SUAVE 35 X2 ENV x 1,30%,julio,Cuidado oral
7891051029828,ORAL B HILO DENTAL MENTA ENV x 1,30%,julio,Cuidado oral
47400188082,GILLETE AFTER SHAVE P SENSIBLE GEL ENV x 75,30%,julio,Higiene personal
7500435193030,ORAL-B CEPILLO ELECTRICO BATERIA CARBON,30%,julio,Cuidado oral
4210201407058,ORAL-B CEPILLO ELECTRICO CARBON REPUESTO X2,30%,julio,Cuidado oral
4210201038719,ORAL-B CEPILLO ELECTRICO REPUESTO X2,30%,julio,Cuidado oral
4210201334774,ORAL-B CEPILLO ELECTRICO KIDS CARS,30%,julio,Cuidado oral
4210201338475,ORAL-B CEPILLO ELECTRICO REPUESTO CARS,30%,julio,Cuidado oral
4210201334712,ORAL-B CEPILLO ELECTRCO PRINCESS,30%,julio,Cuidado oral
4210201338444,ORAL-B CEPILLO ELECTRICO RESPUESTO PRINCESS,30%,julio,Cuidado oral
70942304344,GUM PAL 632 SOFT PICKS INTERDENTAL BLI x 15,30%,julio,Cuidado oral
70942306171,GUM SOFT PICKS 640 MEDIUM ENV x 40,30%,julio,Cuidado oral
70942003247,GUM CEP 525 DEEP CLEAN SUAVE VALUE PACK ENV x 2,30%,julio,Cuidado oral
70942125925,GUM CEP 528 TECHNIQUE SENSITIVE SUAVE/NORMAL ENV x 1,30%,julio,Cuidado oral
70942003193,GUM CEP 535 DAILY CLEAN MEDIANO VALUE PACK ENV x 2,30%,julio,Cuidado oral
70942002332,GUM CEP 4100 SONIC POWER SUAVE ENV x 1,30%,julio,Cuidado oral
7891010255305,LISTERINE PREV.DENTAL ENCIAS ENJUAGUE BUCAL X250,30%,julio,Cuidado oral
7891010255350,LISTERINE COOL MINT FRESCUR.SVE. S/ALCOHOL ENJx250,30%,julio,Cuidado oral
7790010002653,SIEMPRE LIBRE ESPECIAL SUAVE CON ALAS X8,25%,julio,Proteccion femenina
7790010002752,SIEMPRE LIBRE ADAPT PLUS ULTRAFINA SUAVE TOALLA X8,25%,julio,Proteccion femenina
7790010002639,SIEMPRE LIBRE ADAPT PLUS SUAVE C/ALAS TOALLA X8U.,25%,julio,Proteccion femenina
7790010002615,SIEMPRE LIBRE ADAPT PLUS NOCHE&DIA CON ALAS X8UNID,25%,julio,Proteccion femenina
7790010002691,SIEMPRE LIBRE ADAPT PLUS SUAVE SIN ALAS TOALLASx8,25%,julio,Proteccion femenina
7790010002714,SIEMPRE LIBRE SUAVE NORMAL CON ALAS x8-069/484,25%,julio,Proteccion femenina
7790010002905,CAREFREE PROTECCION COMPACT S/PERF.PROTECTOR X20,25%,julio,Proteccion femenina
7790010002813,CAREFREE COMPACT PROT.DIARIOS TODOS LOS DIASx20,25%,julio,Proteccion femenina
